      0.00    -49.538002    -49.456198    -49.429334    -49.409968    -49.400890    -49.400890    -49.246802
      0.50    -49.536422    -49.455464    -49.428930    -49.409306    -49.399458    -49.399458    -49.246706
      1.00    -49.534169    -49.454239    -49.428036    -49.408118    -49.397608    -49.397608    -49.246491
      1.50    -49.534463    -49.455746    -49.429801    -49.409515    -49.398637    -49.398637    -49.246467
      2.00    -49.538157    -49.460799    -49.435075    -49.414348    -49.403287    -49.403287    -49.246580
      2.50    -49.543645    -49.467758    -49.442144    -49.420939    -49.409951    -49.409951    -49.246561
      3.00    -49.551022    -49.476678    -49.451063    -49.429381    -49.418577    -49.418577    -49.246404
      3.50    -49.561165    -49.488401    -49.462713    -49.440480    -49.430043    -49.430043    -49.246579
      4.00    -49.570792    -49.499608    -49.473700    -49.451026    -49.440993    -49.440993    -49.246945
      4.50    -49.574102    -49.504425    -49.478223    -49.455108    -49.445590    -49.445590    -49.247065
      5.00    -49.568727    -49.500446    -49.473877    -49.450430    -49.441427    -49.441427    -49.246847
      5.50    -49.557229    -49.490198    -49.463187    -49.439520    -49.431031    -49.431031    -49.246470
      6.00    -49.544453    -49.478487    -49.450962    -49.427185    -49.419321    -49.419321    -49.246169
      6.50    -49.534928    -49.469845    -49.441769    -49.417992    -49.410826    -49.410826    -49.246012
      7.00    -49.531339    -49.466881    -49.438216    -49.414586    -49.408192    -49.408192    -49.246000
      7.50    -49.533544    -49.469527    -49.440275    -49.416865    -49.411390    -49.411390    -49.246194
      8.00    -49.538891    -49.475131    -49.445254    -49.422249    -49.417729    -49.417729    -49.246402
      8.50    -49.544195    -49.480472    -49.450007    -49.427516    -49.424062    -49.424062    -49.246547
      9.00    -49.547640    -49.483806    -49.452716    -49.430997    -49.428425    -49.428425    -49.246587
      9.50    -49.548637    -49.484509    -49.452831    -49.432288    -49.430083    -49.430083    -49.246710
     10.00    -49.546262    -49.481657    -49.449464    -49.430612    -49.427893    -49.427893    -49.246805
     10.50    -49.539358    -49.474164    -49.441531    -49.424553    -49.420951    -49.424553    -49.246787
     11.00    -49.528850    -49.462921    -49.429920    -49.414817    -49.410260    -49.414817    -49.246487
     11.50    -49.519821    -49.452974    -49.419790    -49.406450    -49.400864    -49.406450    -49.246193
     12.00    -49.517468    -49.449518    -49.416371    -49.404501    -49.397996    -49.404501    -49.246323
     12.50    -49.520558    -49.451395    -49.418541    -49.407664    -49.400424    -49.407664    -49.246744
     13.00    -49.523284    -49.452799    -49.420459    -49.410169    -49.402378    -49.410169    -49.246854
     13.50    -49.523928    -49.451973    -49.420478    -49.410262    -49.402177    -49.410262    -49.246545
     14.00    -49.525535    -49.452074    -49.421498    -49.411098    -49.402940    -49.411098    -49.246467
     14.50    -49.515541    -49.438992    -49.410401    -49.399376    -49.391328    -49.399376    -49.248160
     15.00    -49.503422    -49.425366    -49.397694    -49.386412    -49.378474    -49.386412    -49.248069
     15.50    -49.492815    -49.413326    -49.386352    -49.374996    -49.367205    -49.374996    -49.247918
     16.00    -49.485831    -49.404909    -49.378486    -49.367204    -49.359597    -49.367204    -49.247751
     16.50    -49.484461    -49.402216    -49.376160    -49.365099    -49.357602    -49.365099    -49.247734
     17.00    -49.489136    -49.405678    -49.379844    -49.369039    -49.361690    -49.369039    -49.247812
     17.50    -49.498345    -49.413748    -49.388061    -49.377624    -49.370384    -49.377624    -49.248028
     18.00    -49.509508    -49.423919    -49.398305    -49.388162    -49.381070    -49.388162    -49.248158
     18.50    -49.520500    -49.434102    -49.408561    -49.398602    -49.391730    -49.398602    -49.248227
     19.00    -49.530335    -49.443276    -49.417919    -49.407960    -49.401382    -49.407960    -49.248305
     19.50    -49.538293    -49.450830    -49.425693    -49.415477    -49.409340    -49.415477    -49.248430
     20.00    -49.542872    -49.455224    -49.430382    -49.419688    -49.414065    -49.419688    -49.248579
     20.50    -49.542497    -49.454923    -49.430411    -49.419056    -49.414058    -49.419056    -49.248604
     21.00    -49.537742    -49.450499    -49.426355    -49.414154    -49.409855    -49.414154    -49.248342
     21.50    -49.533023    -49.446368    -49.422628    -49.409435    -49.405834    -49.409435    -49.247905
     22.00    -49.534681    -49.448871    -49.425499    -49.411240    -49.408373    -49.411240    -49.247789
     22.50    -49.543929    -49.459222    -49.436144    -49.420819    -49.418577    -49.420819    -49.248296
     23.00    -49.553761    -49.470414    -49.447592    -49.431092    -49.429401    -49.431092    -49.248733
     23.50    -49.557272    -49.475468    -49.452904    -49.435227    -49.433941    -49.435227    -49.248668
     24.00    -49.554732    -49.474692    -49.452238    -49.433422    -49.432356    -49.433422    -49.248348
     24.50    -49.549852    -49.471723    -49.449306    -49.429424    -49.428322    -49.428322    -49.248207
     25.00    -49.544535    -49.468464    -49.445973    -49.425099    -49.423703    -49.423703    -49.248174
     25.50    -49.539112    -49.465099    -49.442462    -49.420669    -49.418905    -49.418905    -49.248138
     26.00    -49.534402    -49.462447    -49.439479    -49.416878    -49.414673    -49.414673    -49.248027
     26.50    -49.531629    -49.461695    -49.438249    -49.414950    -49.412341    -49.412341    -49.248023
     27.00    -49.531353    -49.463293    -49.439223    -49.415409    -49.412359    -49.412359    -49.248045
     27.50    -49.533058    -49.466762    -49.441883    -49.417738    -49.414284    -49.414284    -49.248121
     28.00    -49.535775    -49.471097    -49.445299    -49.420971    -49.417149    -49.417149    -49.248168
     28.50    -49.539157    -49.475949    -49.449122    -49.424793    -49.420604    -49.420604    -49.248151
     29.00    -49.543723    -49.481800    -49.453834    -49.429690    -49.425170    -49.425170    -49.248151
     29.50    -49.549549    -49.488729    -49.459624    -49.435736    -49.430959    -49.430959    -49.248280
     30.00    -49.555020    -49.495119    -49.464911    -49.441281    -49.436357    -49.436357    -49.248448
     30.50    -49.557777    -49.498574    -49.467337    -49.444001    -49.439077    -49.439077    -49.248585
     31.00    -49.556627    -49.497901    -49.465746    -49.442740    -49.437890    -49.437890    -49.248624
     31.50    -49.552221    -49.493790    -49.460899    -49.438115    -49.433374    -49.433374    -49.248484
     32.00    -49.547428    -49.489070    -49.455628    -49.433027    -49.428434    -49.428434    -49.248214
     32.50    -49.546908    -49.488403    -49.454667    -49.432213    -49.427656    -49.427656    -49.248090
     33.00    -49.552346    -49.493548    -49.459628    -49.437321    -49.432764    -49.432764    -49.248435
     33.50    -49.558956    -49.499642    -49.465760    -49.443600    -49.439006    -49.439006    -49.248795
     34.00    -49.561449    -49.501437    -49.467738    -49.445688    -49.441131    -49.441131    -49.248733
     34.50    -49.559907    -49.499050    -49.465645    -49.443706    -49.439186    -49.439186    -49.248471
     35.00    -49.556758    -49.494909    -49.461871    -49.440079    -49.435632    -49.435632    -49.248379
     35.50    -49.552714    -49.489689    -49.457129    -49.435557    -49.431110    -49.431110    -49.248376
     36.00    -49.547382    -49.483070    -49.451062    -49.429747    -49.425190    -49.425190    -49.248344
     36.50    -49.541016    -49.475271    -49.443887    -49.423014    -49.418052    -49.418052    -49.248242
     37.00    -49.534567    -49.467316    -49.436594    -49.416198    -49.410722    -49.410722    -49.248183
     37.50    -49.528987    -49.460192    -49.430205    -49.410360    -49.404150    -49.404150    -49.248146
     38.00    -49.524959    -49.454548    -49.425369    -49.406149    -49.399093    -49.399093    -49.248118
     38.50    -49.523179    -49.451224    -49.422853    -49.404221    -49.396320    -49.396320    -49.248077
     39.00    -49.524384    -49.450959    -49.423470    -49.405353    -49.396680    -49.396680    -49.248069
     39.50    -49.528602    -49.453890    -49.427210    -49.409534    -49.400273    -49.400273    -49.248169
     40.00    -49.534473    -49.458659    -49.432825    -49.415442    -49.405740    -49.405740    -49.248349
     40.50    -49.540025    -49.463403    -49.438303    -49.421178    -49.410998    -49.410998    -49.248419
     41.00    -49.544025    -49.466852    -49.442487    -49.425509    -49.414888    -49.414888    -49.248494
     41.50    -49.545475    -49.468081    -49.444341    -49.427473    -49.416411    -49.416411    -49.248681
     42.00    -49.542374    -49.465054    -49.441901    -49.425070    -49.413531    -49.413531    -49.248795
     42.50    -49.533841    -49.456888    -49.434251    -49.417383    -49.405402    -49.405402    -49.248565
     43.00    -49.524021    -49.447729    -49.425496    -49.408554    -49.396133    -49.396133    -49.248102
     43.50    -49.519754    -49.444344    -49.422515    -49.405316    -49.392564    -49.392564    -49.248005
     44.00    -49.522942    -49.448598    -49.427063    -49.409570    -49.396524    -49.396524    -49.248237
     44.50    -49.530043    -49.456912    -49.435597    -49.417663    -49.404470    -49.404470    -49.248389
     45.00    -49.537606    -49.465835    -49.444630    -49.426219    -49.412952    -49.412952    -49.248419
     45.50    -49.543818    -49.473443    -49.452276    -49.433387    -49.420120    -49.420120    -49.248414
     46.00    -49.547408    -49.478503    -49.457225    -49.437821    -49.424702    -49.424702    -49.248402
     46.50    -49.547584    -49.480149    -49.458651    -49.438769    -49.425870    -49.425870    -49.248336
     47.00    -49.544426    -49.478424    -49.456595    -49.436309    -49.423704    -49.423704    -49.248247
     47.50    -49.538797    -49.474155    -49.451922    -49.431269    -49.418994    -49.418994    -49.248101
     48.00    -49.532105    -49.468786    -49.446001    -49.425017    -49.413184    -49.413184    -49.247956
     48.50    -49.526189    -49.464083    -49.440674    -49.419432    -49.408077    -49.408077    -49.247820
