

  Energy      1          2.969 eV   S

  Transition         Weight       KS [eV]
 =============================================
   20   ->    63     0.0000      15.708
   28   ->    67     0.0000      15.871
   25   ->    55     0.0000      10.223
   29   ->    60     0.0000      10.759
   34   ->    71     0.0000      18.314
   38   ->    71     0.0000      17.789
   34   ->   102     0.0000      36.454
   37   ->    86     0.0000      20.915
   33   ->    94     0.0000      28.753
   44   ->    55     0.0000       7.230
   16   ->    61     0.0000      14.123
   29   ->    71     0.0000      18.766
   45   ->    54     0.0000       6.790
   42   ->    78     0.0000      18.987
   29   ->    75     0.0000      20.116
   29   ->    95     0.0000      29.782
   47   ->    56     0.0000       7.191
   17   ->    67     0.0000      18.746
   23   ->    67     0.0000      16.616
    1   ->   108     0.0000      57.637
   32   ->    86     0.0000      21.587
   37   ->    57     0.0000       8.868
   21   ->    69     0.0000      19.470
   42   ->    82     0.0000      19.385
   37   ->    73     0.0000      18.759
   27   ->    80     0.0000      20.956
   43   ->    77     0.0000      17.993
   24   ->    80     0.0000      21.535
   32   ->   104     0.0000      39.212
   37   ->    59     0.0000       9.456
   45   ->    56     0.0000       7.347
   26   ->    94     0.0000      29.588
   19   ->    60     0.0000      13.392
   34   ->    83     0.0000      21.048
   25   ->    84     0.0000      22.238
   43   ->    56     0.0000       7.518
   45   ->    55     0.0000       7.161
   28   ->    60     0.0000      10.917
   12   ->   104     0.0000      45.734
   41   ->    52     0.0000       6.299
   22   ->    67     0.0000      17.294
   25   ->    59     0.0000      11.030
   13   ->    94     0.0000      33.667
   42   ->    54     0.0000       7.578
   12   ->   102     0.0000      43.170
   49   ->    80     0.0000      16.948
   41   ->    61     0.0000       9.388
   39   ->    59     0.0000       9.186
   19   ->    96     0.0000      34.311
   27   ->    52     0.0000       7.999
   23   ->    95     0.0000      30.685
   36   ->    90     0.0000      25.312
   32   ->    90     0.0000      25.969
   43   ->    59     0.0000       8.140
   18   ->    63     0.0000      15.948
   27   ->    62     0.0000      12.792
   13   ->    68     0.0000      21.172
   23   ->    59     0.0000      11.288
   29   ->    62     0.0000      12.571
   31   ->    83     0.0000      21.304
    4   ->   107     0.0000      55.742
   28   ->    69     0.0000      17.776
   25   ->    56     0.0000      10.409
   34   ->    63     0.0000      12.789
   20   ->    67     0.0000      18.180
   22   ->    58     0.0000      11.620
    3   ->    57     0.0000      20.532
   33   ->    59     0.0000      10.060
   36   ->    63     0.0000      12.327
   29   ->    65     0.0000      14.496
   33   ->    88     0.0000      23.446
   14   ->   100     0.0000      39.059
   39   ->    70     0.0000      16.760
   26   ->    61     0.0000      11.376
   48   ->    60     0.0000       7.610
   42   ->    60     0.0000       9.130
   17   ->    61     0.0000      13.900
   33   ->    65     0.0000      14.170
   41   ->    51     0.0000       5.494
   17   ->    89     0.0000      28.152
