      0.00    -49.521369    -49.448385    -49.423762    -49.402632    -49.387969    -49.387969    -49.212675
      0.50    -49.535034    -49.464843    -49.439596    -49.417950    -49.403177    -49.403177    -49.212910
      1.00    -49.554985    -49.487403    -49.461384    -49.439224    -49.424524    -49.424524    -49.213162
      1.50    -49.576104    -49.510911    -49.483900    -49.461373    -49.446930    -49.446930    -49.213553
      2.00    -49.591429    -49.528293    -49.500254    -49.477432    -49.463431    -49.463431    -49.213896
      2.50    -49.594879    -49.533508    -49.504292    -49.481324    -49.467984    -49.467984    -49.213926
      3.00    -49.585131    -49.525193    -49.494728    -49.471759    -49.459301    -49.459301    -49.213621
      3.50    -49.566023    -49.507187    -49.475472    -49.452614    -49.441222    -49.441222    -49.213156
      4.00    -49.543662    -49.485635    -49.452634    -49.430033    -49.419927    -49.419927    -49.212770
      4.50    -49.523519    -49.465970    -49.431756    -49.409523    -49.400887    -49.400887    -49.212529
      5.00    -49.509103    -49.451774    -49.416458    -49.394592    -49.387609    -49.387609    -49.212428
      5.50    -49.501878    -49.444512    -49.408204    -49.386742    -49.381524    -49.381524    -49.212405
      6.00    -49.501809    -49.444186    -49.407069    -49.386048    -49.382594    -49.382594    -49.212465
      6.50    -49.507926    -49.449862    -49.412194    -49.391688    -49.389703    -49.389703    -49.212597
      7.00    -49.518431    -49.459779    -49.421817    -49.402230    -49.400650    -49.400650    -49.212820
      7.50    -49.530279    -49.470965    -49.433040    -49.414739    -49.412350    -49.414739    -49.213108
      8.00    -49.538618    -49.478496    -49.440901    -49.423813    -49.420432    -49.423813    -49.213580
      8.50    -49.537376    -49.476299    -49.439329    -49.423159    -49.418933    -49.423159    -49.213907
      9.00    -49.523060    -49.460880    -49.424756    -49.409284    -49.404323    -49.409284    -49.213731
      9.50    -49.500258    -49.436792    -49.401660    -49.386740    -49.381191    -49.386740    -49.212874
     10.00    -49.482861    -49.417925    -49.383821    -49.369379    -49.363352    -49.369379    -49.211987
     10.50    -49.483805    -49.417215    -49.384104    -49.370213    -49.363671    -49.370213    -49.212022
     11.00    -49.502844    -49.434380    -49.402224    -49.388958    -49.381938    -49.388958    -49.212789
     11.50    -49.528060    -49.457501    -49.426264    -49.413769    -49.406199    -49.413769    -49.213608
     12.00    -49.546370    -49.473533    -49.443141    -49.431491    -49.423370    -49.431491    -49.213953
     12.50    -49.550590    -49.475327    -49.445707    -49.435050    -49.426377    -49.435050    -49.213866
     13.00    -49.540629    -49.462794    -49.433909    -49.424354    -49.415093    -49.424354    -49.213483
     13.50    -49.521184    -49.440740    -49.412480    -49.404174    -49.394289    -49.404174    -49.213056
     14.00    -49.465992    -49.380256    -49.353282    -49.347513    -49.336377    -49.347513    -49.189119
     14.50    -49.439651    -49.351342    -49.324993    -49.320546    -49.308823    -49.320546    -49.188935
     15.00    -49.422359    -49.331699    -49.305937    -49.302777    -49.290539    -49.302777    -49.188917
     15.50    -49.414487    -49.321769    -49.296485    -49.294611    -49.281932    -49.294611    -49.188953
     16.00    -49.415122    -49.320750    -49.295797    -49.295209    -49.282163    -49.295209    -49.189005
     16.50    -49.423067    -49.327445    -49.303411    -49.302713    -49.290034    -49.303411    -49.188976
     17.00    -49.436969    -49.340649    -49.317828    -49.315990    -49.304231    -49.317828    -49.189123
     17.50    -49.454262    -49.357795    -49.336002    -49.332989    -49.322185    -49.336002    -49.189386
     18.00    -49.471095    -49.375105    -49.354085    -49.349822    -49.339973    -49.354085    -49.189750
     18.50    -49.482547    -49.387660    -49.367154    -49.361494    -49.352675    -49.367154    -49.190139
     19.00    -49.484049    -49.390779    -49.370567    -49.363401    -49.355684    -49.370567    -49.190340
     19.50    -49.474271    -49.383132    -49.363030    -49.354100    -49.347596    -49.363030    -49.190099
     20.00    -49.459741    -49.371175    -49.350926    -49.340085    -49.334904    -49.350926    -49.189121
     20.50    -49.456521    -49.370895    -49.350315    -49.337306    -49.333631    -49.350315    -49.188132
     21.00    -49.479541    -49.397076    -49.376019    -49.360657    -49.358636    -49.376019    -49.188384
     21.50    -49.524799    -49.445678    -49.423995    -49.406319    -49.405768    -49.423995    -49.189867
     22.00    -49.570036    -49.494369    -49.471952    -49.453357    -49.451409    -49.471952    -49.191068
     22.50    -49.595523    -49.523384    -49.500122    -49.480902    -49.476896    -49.500122    -49.191198
     23.00    -49.596579    -49.527931    -49.503787    -49.483979    -49.477842    -49.503787    -49.190657
     23.50    -49.579515    -49.514248    -49.489148    -49.468899    -49.460557    -49.489148    -49.189961
     24.00    -49.553515    -49.491482    -49.465426    -49.444773    -49.434226    -49.465426    -49.189462
     24.50    -49.526199    -49.467179    -49.440132    -49.419185    -49.406543    -49.440132    -49.189140
