      0.00    -49.544135    -49.467109    -49.438371    -49.416836    -49.408935    -49.408935    -49.252062
      0.50    -49.551508    -49.474444    -49.446221    -49.424575    -49.416307    -49.416307    -49.252257
      1.00    -49.555630    -49.478640    -49.450857    -49.429138    -49.420649    -49.420649    -49.252523
      1.50    -49.554081    -49.477275    -49.449896    -49.428141    -49.419431    -49.419431    -49.252610
      2.00    -49.546513    -49.470038    -49.442917    -49.421234    -49.412378    -49.412378    -49.252574
      2.50    -49.535342    -49.459271    -49.432370    -49.410798    -49.401831    -49.401831    -49.252275
      3.00    -49.526665    -49.451109    -49.424318    -49.402893    -49.393816    -49.393816    -49.251675
      3.50    -49.529050    -49.454008    -49.427291    -49.406013    -49.396936    -49.396936    -49.251444
      4.00    -49.545002    -49.470511    -49.443794    -49.422737    -49.413660    -49.413660    -49.251992
      4.50    -49.565667    -49.491764    -49.464937    -49.444100    -49.435096    -49.435096    -49.252689
      5.00    -49.579034    -49.505646    -49.478709    -49.458129    -49.449272    -49.449272    -49.252890
      5.50    -49.579877    -49.507039    -49.479918    -49.459559    -49.450997    -49.450997    -49.252632
      6.00    -49.570556    -49.498270    -49.470929    -49.450790    -49.442558    -49.442558    -49.252174
      6.50    -49.556577    -49.484843    -49.457244    -49.437326    -49.429535    -49.429535    -49.251811
      7.00    -49.543047    -49.471827    -49.444007    -49.424273    -49.416997    -49.416997    -49.251576
      7.50    -49.533250    -49.462544    -49.434431    -49.414917    -49.408228    -49.408228    -49.251481
      8.00    -49.528370    -49.458178    -49.429771    -49.410441    -49.404451    -49.404451    -49.251537
      8.50    -49.527917    -49.458204    -49.429539    -49.410356    -49.405101    -49.405101    -49.251621
      9.00    -49.530689    -49.461454    -49.432458    -49.413459    -49.409012    -49.409012    -49.251706
      9.50    -49.535922    -49.467128    -49.437838    -49.419023    -49.415348    -49.415348    -49.251703
     10.00    -49.543781    -49.475354    -49.445844    -49.427175    -49.424272    -49.424272    -49.251715
     10.50    -49.554136    -49.486076    -49.456273    -49.437788    -49.435656    -49.435656    -49.251937
     11.00    -49.564224    -49.496422    -49.466361    -49.448059    -49.446663    -49.446663    -49.252345
     11.50    -49.568426    -49.500771    -49.470526    -49.452409    -49.451710    -49.451710    -49.252754
     12.00    -49.561937    -49.494355    -49.463853    -49.446140    -49.445773    -49.445773    -49.252900
     12.50    -49.545256    -49.477601    -49.446989    -49.430047    -49.429092    -49.430047    -49.252497
     13.00    -49.525264    -49.457425    -49.426703    -49.410570    -49.408916    -49.410570    -49.251811
     13.50    -49.512766    -49.444596    -49.413837    -49.398512    -49.396087    -49.398512    -49.251259
     14.00    -49.515802    -49.447191    -49.416359    -49.401916    -49.398682    -49.401916    -49.251410
     14.50    -49.533055    -49.463341    -49.432509    -49.419830    -49.414942    -49.419830    -49.267967
     15.00    -49.536684    -49.466382    -49.435623    -49.423790    -49.418094    -49.423790    -49.268311
     15.50    -49.537025    -49.466099    -49.435487    -49.424425    -49.417994    -49.424425    -49.268386
     16.00    -49.532341    -49.460827    -49.430325    -49.419962    -49.412906    -49.419962    -49.268196
     16.50    -49.524621    -49.452519    -49.422164    -49.412426    -49.404819    -49.412426    -49.267973
     17.00    -49.517016    -49.444362    -49.414228    -49.404893    -49.396882    -49.404893    -49.267791
     17.50    -49.511847    -49.438716    -49.408802    -49.399725    -49.391383    -49.399725    -49.267751
     18.00    -49.509865    -49.436257    -49.406710    -49.397596    -49.389070    -49.397596    -49.267792
     18.50    -49.510352    -49.436339    -49.407160    -49.397825    -49.389263    -49.397825    -49.267909
     19.00    -49.511939    -49.437522    -49.408821    -49.399009    -49.390483    -49.399009    -49.267957
     19.50    -49.514076    -49.439328    -49.411105    -49.400631    -49.392252    -49.400631    -49.267859
     20.00    -49.518167    -49.443088    -49.415306    -49.404171    -49.395939    -49.404171    -49.267718
     20.50    -49.526495    -49.451122    -49.423707    -49.411910    -49.403862    -49.411910    -49.267734
     21.00    -49.538879    -49.463212    -49.436091    -49.423706    -49.415805    -49.423706    -49.268046
     21.50    -49.550977    -49.475053    -49.448116    -49.435217    -49.427463    -49.435217    -49.268430
     22.00    -49.557086    -49.480905    -49.454115    -49.440775    -49.433168    -49.440775    -49.268640
     22.50    -49.554180    -49.477778    -49.451024    -49.437354    -49.429893    -49.437354    -49.268598
     23.00    -49.543466    -49.466843    -49.440163    -49.426125    -49.418849    -49.426125    -49.268293
     23.50    -49.530222    -49.453379    -49.426772    -49.412330    -49.405274    -49.412330    -49.267782
     24.00    -49.522188    -49.445161    -49.418591    -49.403708    -49.396946    -49.403708    -49.267405
     24.50    -49.524607    -49.447396    -49.420900    -49.405502    -49.399071    -49.405502    -49.267514
     25.00    -49.535445    -49.458051    -49.431702    -49.415679    -49.409615    -49.415679    -49.267931
     25.50    -49.547563    -49.470059    -49.443820    -49.427209    -49.421513    -49.427209    -49.268254
     26.00    -49.555332    -49.477754    -49.451662    -49.434427    -49.429098    -49.434427    -49.268195
     26.50    -49.557795    -49.480291    -49.454309    -49.436522    -49.431488    -49.436522    -49.267985
     27.00    -49.557056    -49.479699    -49.453864    -49.435599    -49.430822    -49.435599    -49.267771
     27.50    -49.555572    -49.478546    -49.452858    -49.434153    -49.429596    -49.434153    -49.267655
     28.00    -49.554679    -49.478167    -49.452590    -49.433553    -49.429070    -49.433553    -49.267669
     28.50    -49.554377    -49.478526    -49.453096    -49.433766    -49.429319    -49.433766    -49.267726
     29.00    -49.553956    -49.478950    -49.453667    -49.434079    -49.429486    -49.434079    -49.267729
     29.50    -49.553262    -49.479249    -49.454113    -49.434415    -49.429380    -49.434415    -49.267664
     30.00    -49.553808    -49.480971    -49.455944    -49.436210    -49.430404    -49.436210    -49.267514
     30.50    -49.558117    -49.486566    -49.461687    -49.441916    -49.435080    -49.435080    -49.267463
     31.00    -49.566975    -49.496710    -49.471941    -49.452207    -49.444159    -49.444159    -49.267673
     31.50    -49.577601    -49.508622    -49.483816    -49.464119    -49.454932    -49.454932    -49.268059
     32.00    -49.584559    -49.516793    -49.491914    -49.472180    -49.461927    -49.461927    -49.268342
     32.50    -49.583529    -49.516865    -49.491802    -49.472031    -49.460859    -49.460859    -49.268413
     33.00    -49.573584    -49.507839    -49.482519    -49.462748    -49.450804    -49.450804    -49.268229
     33.50    -49.557893    -49.492920    -49.467232    -49.447461    -49.434930    -49.434930    -49.267793
     34.00    -49.543152    -49.478767    -49.452675    -49.432941    -49.419968    -49.419968    -49.267324
     34.50    -49.536177    -49.472197    -49.445627    -49.426003    -49.412773    -49.412773    -49.267192
     35.00    -49.538554    -49.474868    -49.447710    -49.428306    -49.415040    -49.415040    -49.267537
     35.50    -49.545431    -49.481892    -49.454220    -49.435037    -49.421880    -49.421880    -49.267917
     36.00    -49.550478    -49.487012    -49.458789    -49.439863    -49.427037    -49.427037    -49.268062
     36.50    -49.550751    -49.487285    -49.458584    -49.439916    -49.427531    -49.427531    -49.267963
     37.00    -49.546987    -49.483485    -49.454379    -49.435931    -49.424061    -49.424061    -49.267788
     37.50    -49.541314    -49.477738    -49.448338    -49.430074    -49.418719    -49.418719    -49.267657
     38.00    -49.535397    -49.471747    -49.442127    -49.424010    -49.413169    -49.413169    -49.267625
     38.50    -49.529885    -49.466162    -49.436432    -49.418351    -49.407988    -49.407988    -49.267603
     39.00    -49.524797    -49.460963    -49.431270    -49.413115    -49.403267    -49.403267    -49.267598
     39.50    -49.520440    -49.456496    -49.426876    -49.408575    -49.399314    -49.399314    -49.267525
     40.00    -49.518275    -49.454148    -49.424711    -49.406226    -49.397590    -49.397590    -49.267372
     40.50    -49.520585    -49.456237    -49.427058    -49.408242    -49.400378    -49.400378    -49.267276
     41.00    -49.528449    -49.463807    -49.434886    -49.415739    -49.408757    -49.408757    -49.267409
     41.50    -49.539798    -49.474751    -49.446123    -49.426573    -49.420619    -49.420619    -49.267750
     42.00    -49.549977    -49.484416    -49.456045    -49.436090    -49.431166    -49.431166    -49.268022
     42.50    -49.554484    -49.488299    -49.460149    -49.439790    -49.435968    -49.435968    -49.268198
     43.00    -49.551289    -49.484295    -49.456366    -49.435639    -49.432846    -49.432846    -49.268109
     43.50    -49.541743    -49.473830    -49.446047    -49.425064    -49.423189    -49.423189    -49.267800
     44.00    -49.530440    -49.461425    -49.433753    -49.412585    -49.411667    -49.411667    -49.267428
     44.50    -49.523442    -49.453178    -49.425616    -49.404338    -49.404264    -49.404264    -49.267270
     45.00    -49.524421    -49.452796    -49.425271    -49.404802    -49.403956    -49.404802    -49.267084
     45.50    -49.531871    -49.458814    -49.431325    -49.411775    -49.410084    -49.411775    -49.267373
     46.00    -49.540731    -49.466166    -49.438788    -49.420266    -49.417657    -49.420266    -49.267582
     46.50    -49.547125    -49.471127    -49.443822    -49.426440    -49.422912    -49.426440    -49.267567
     47.00    -49.550265    -49.472944    -49.445749    -49.429506    -49.425170    -49.429506    -49.267403
     47.50    -49.551325    -49.472865    -49.445854    -49.430677    -49.425642    -49.430677    -49.267257
     48.00    -49.551682    -49.472304    -49.445514    -49.431292    -49.425816    -49.431292    -49.267177
     48.50    -49.552059    -49.472093    -49.445596    -49.431999    -49.426376    -49.431999    -49.267117
     49.00    -49.552631    -49.472407    -49.446278    -49.433012    -49.427463    -49.433012    -49.267101
     49.50    -49.553686    -49.473499    -49.447811    -49.434544    -49.429326    -49.434544    -49.267033
     50.00    -49.556193    -49.476410    -49.451126    -49.437566    -49.432825    -49.437566    -49.266935
     50.50    -49.561474    -49.482353    -49.457474    -49.443399    -49.439246    -49.443399    -49.266902
     51.00    -49.569780    -49.491614    -49.467102    -49.452329    -49.448764    -49.452329    -49.267048
     51.50    -49.579093    -49.502067    -49.477849    -49.462341    -49.459290    -49.462341    -49.267327
